"code_ID";"dx_name";"code_ICD10";"chapter";"chapter_name";"URL"
587;"Substance/Medication-Induced Major or Mild Neurocognitive Disorder, Without use (Other (or unknown) substance (mild neurocognitive disorder))";"F19.988";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
589;"Substance/Medication-Induced Anxiety Disorder, Without use (Caffeine)";"F15.980_Caffeine";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
599;"Mild Substance/Medication-Induced Anxiety Disorder, With use (Cannabis)";"F12.180";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
601;"Moderate or severe Substance/Medication-Induced Anxiety Disorder, With use (Cannabis)";"F12.280";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
603;"Substance/Medication-Induced Anxiety Disorder, Without use (Cannabis)";"F12.980";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
605;"Mild Substance/Medication-Induced Anxiety Disorder, With use (Phencyclidine)";"F16.180_Phencyclidine";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
607;"Moderate or severe Substance/Medication-Induced Anxiety Disorder, With use (Phencyclidine)";"F16.280_Phencyclidine";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
609;"Substance/Medication-Induced Anxiety Disorder, Without use (Phencyclidine)";"F16.980_Phencyclidine";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
611;"Mild Substance/Medication-Induced Anxiety Disorder, With use (Other hallucinogen)";"F16.180_OtherHallucinogen";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
613;"Moderate or severe Substance/Medication-Induced Anxiety Disorder, With use (Other hallucinogen)";"F16.280_OtherHallucinogen";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
615;"Substance/Medication-Induced Anxiety Disorder, Without use (Other hallucinogen)";"F16.980_OtherHallucinogen";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
617;"Mild Substance/Medication-Induced Anxiety Disorder, With use (Inhalant)";"F18.180";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
619;"Moderate or severe Substance/Medication-Induced Anxiety Disorder, With use (Inhalant)";"F18.280";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
621;"Substance/Medication-Induced Anxiety Disorder, Without use (Inhalant)";"F18.980";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
623;"Mild Substance/Medication-Induced Anxiety Disorder, With use (Opioid)";"F11.188";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
625;"Moderate or severe Substance/Medication-Induced Anxiety Disorder, With use (Opioid)";"F11.288";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
627;"Substance/Medication-Induced Anxiety Disorder, Without use (Opioid)";"F11.988";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
629;"Mild Substance/Medication-Induced Anxiety Disorder, With use (Sedative, hypnotic, or anxiolytic)";"F13.180";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
631;"Moderate or severe Substance/Medication-Induced Anxiety Disorder, With use (Sedative, hypnotic, or anxiolytic)";"F13.280";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
633;"Substance/Medication-Induced Anxiety Disorder, Without use (Sedative, hypnotic, or anxiolytic)";"F13.980";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
635;"Mild Substance/Medication-Induced Anxiety Disorder, With use (Amphetamine (or other stimulant))";"F15.180_AmphetamineOrOthers";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
637;"Moderate or severe Substance/Medication-Induced Anxiety Disorder, With use (Amphetamine (or other stimulant))";"F15.280_AmphetamineOrOthers";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
639;"Substance/Medication-Induced Anxiety Disorder, Without use (Amphetamine (or other stimulant))";"F15.980_AmphetamineOrOthers";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
641;"Mild Substance/Medication-Induced Anxiety Disorder, With use (Cocaine)";"F14.180";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
643;"Moderate or severe Substance/Medication-Induced Anxiety Disorder, With use (Cocaine)";"F14.280";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
645;"Substance/Medication-Induced Anxiety Disorder, Without use (Cocaine)";"F14.980";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
647;"Mild Substance/Medication-Induced Anxiety Disorder, With use (Other (or unknown) substance)";"F19.180";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
649;"Moderate or severe Substance/Medication-Induced Anxiety Disorder, With use (Other (or unknown) substance)";"F19.280";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
651;"Substance/Medication-Induced Anxiety Disorder, Without use (Other (or unknown) substance)";"F19.980";5;"Anxiety Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm05"
653;"Mild Substance/Medication-Induced Depressive Disorder, With use (Alcohol)";"F10.14_Depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
655;"Mild Substance/Medication-Induced Depressive Disorder, With use (Phencyclidine)";"F16.14_Phencyclidine";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
657;"Mild Substance/Medication-Induced Depressive Disorder, With use (Other hallucinogen)";"F16.14_OtherHallucinogen";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
659;"Mild Substance/Medication-Induced Depressive Disorder, With use (Inhalant)";"F18.14";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
661;"Mild Substance/Medication-Induced Depressive Disorder, With use (Opioid)";"F11.14";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
663;"Mild Substance/Medication-Induced Depressive Disorder, With use (Sedative, hypnotic, or anxiolytic)";"F13.14_Depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
665;"Mild Substance/Medication-Induced Depressive Disorder, With use (Amphetamine (or other stimulant))";"F15.14_Depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
667;"Mild Substance/Medication-Induced Depressive Disorder, With use (Cocaine)";"F14.14_Depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
669;"Mild Substance/Medication-Induced Depressive Disorder, With use (Other (or unknown) substance)";"F19.14";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
671;"Moderate or severe Substance/Medication-Induced Depressive Disorder, With use (Alcohol)";"F10.24_Depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
673;"Moderate or severe Substance/Medication-Induced Depressive Disorder, With use (Phencyclidine)";"F16.24_Depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
675;"Moderate or severe Substance/Medication-Induced Depressive Disorder, With use (Other hallucinogen)";"F18.24";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
677;"Moderate or severe Substance/Medication-Induced Depressive Disorder, With use (Opioid)";"F11.24";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
679;"Moderate or severe Substance/Medication-Induced Depressive Disorder, With use (Sedative, hypnotic, or anxiolytic)";"F13.24_Depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
681;"Moderate or severe Substance/Medication-Induced Depressive Disorder, With use (Amphetamine (or other stimulant))";"F15.24_Depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
683;"Moderate or severe Substance/Medication-Induced Depressive Disorder, With use (Cocaine)";"F14.24_Depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
685;"Moderate or severe Substance/Medication-Induced Depressive Disorder, With use (Other (or unknown) substance)";"F19.24";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
687;"Substance/Medication-Induced Depressive Disorder, Without use (Alcohol)";"F10.94_Depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
689;"Substance/Medication-Induced Depressive Disorder, Without use (Phencyclidine)";"F16.94_Depressive_Phencyclidine";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
691;"Substance/Medication-Induced Depressive Disorder, Without use (Other hallucinogen)";"F16.94_Depressive_OtherHallucinogen";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
693;"Substance/Medication-Induced Depressive Disorder, Without use (Inhalant)";"F18.94";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
714;"Developmental Coordination Disorder";"F82";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
717;"Autism Spectrum Disorder";"F84.0";1;"Neurodevelopmental Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm01"
721;"Mild Delirium, with use disorder (sedative, hypnotic, or anxiolytic)";"F13.121";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
723;"Mild Delirium, with use disorder (amphetamine (or other stimulant))";"F15.121";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
725;"Mild Delirium, with use disorder (cocaine)";"F14.121";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
727;"Tobacco Use Disorder";"F17.200";16;"Substance-Related and Addictive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm16"
729;"Mild Delirium, with use disorder (other (or unknown) substance)";"F19.121";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
731;"Moderate or Severe Delirium, with use disorder (alcohol)";"F10.221";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
733;"Moderate or Severe Delirium, with use disorder (cannabis)";"F12.221";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
735;"Moderate or Severe Delirium, with use disorder (phencyclidine)";"F16.221_Phencyclidine";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
737;"Moderate or Severe Delirium, with use disorder (other hallucinogen)";"F16.221_OtherHallucinogen";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
739;"Moderate or Severe Delirium, with use disorder (inhalant)";"F18.221";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
741;"Moderate or Severe Delirium, with use disorder (opioid)";"F11.221";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
743;"Moderate or Severe Delirium, with use disorder (sedative, hypnotic, or anxiolytic)";"F13.221";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
745;"Moderate or Severe Delirium, with use disorder (amphetamine (or other stimulant))";"F15.221";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
747;"Moderate or Severe Delirium, with use disorder (cocaine)";"F14.221";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
749;"Moderate or Severe Delirium, with use disorder (other (or unknown) substance)";"F19.221";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
751;"Delirium, without use disorder (alcohol)";"F10.921";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
753;"Delirium, without use disorder (cannabis)";"F12.921";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
755;"Delirium, without use disorder (phencyclidine)";"F16.921_Phencyclidine";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
757;"Delirium, without use disorder (other hallucinogen)";"F16.921_OtherHallucinogen";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
759;"Delirium, without use disorder (inhalant)";"F18.921";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
761;"Delirium, without use disorder (opioid)";"F11.921";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
763;"Delirium, without use disorder (sedative, hypnotic, or anxiolytic)";"F13.921";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
765;"Delirium, without use disorder (amphetamine (or other stimulant))";"F15.921";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
767;"Delirium, without use disorder (cocaine)";"F14.921";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
769;"Delirium, without use disorder (other (or unknown) substance)";"F19.921";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
771;"Substance/Medication-Induced Obsessive-Compulsive and Related Disorder, without use (amphetamine (or other stimulant))";"F15.988_OCD";6;"Obssessive-Compulsive and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm06"
773;"Mild Substance/Medication-Induced Obsessive-Compulsive and Related Disorder, with use (cocaine)";"F14.188_OCD";6;"Obssessive-Compulsive and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm06"
775;"Moderate or Severe Substance/Medication-Induced Obsessive-Compulsive and Related Disorder, with use (cocaine)";"F14.288_OCD";6;"Obssessive-Compulsive and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm06"
777;"Moderate or Severe Substance/Medication-Induced Obsessive-Compulsive and Related Disorder, with use (cocaine)";"F14.988_OCD";6;"Obssessive-Compulsive and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm06"
779;"Depressive Disorder Due to Another Medical Condition, with depressive features";"F06.31";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
781;"Depressive Disorder Due to Another Medical Condition, with major depressivelike episode";"F06.32";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
783;"Depressive Disorder Due to Another Medical Condition, with mixed features";"F06.34";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
785;"Delirium due to Medical Condition/Multiple Etiologies";"F05";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
787;"Mild Substance/Medication-Induced Major or Mild Neurocognitive Disorder, with use disorder (inhalant (major neurocognitive disorder))";"F18.17";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
789;"Mild Substance/Medication-Induced Major or Mild Neurocognitive Disorder, with use disorder (inhalant (mild neurocognitive disorder))";"F18.188";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
825;"disorder without use (opioid)";"F11.94";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
830;"disorder without use (sedative,hypnotic, or anxiolytic)";"F13.94_depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
832;"disorder without use (amphetamine/other stinulant)";"F15.94_depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
834;"disorder without use (cocaine)";"F14.94_depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
836;"disorder without use (other substance)";"F19.94_depressive";4;"Depressive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm04"
838;"catatonic disorder due to another medical condition";"F06.1_medical_condition";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
842;"major neurocognitive disorder due to alzheimers disease";"G30.9,F02.80,F02.81";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
859;"mild neurocognitive disorder due to alzheimers disease";"G31.84_alzheimer";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
865;"major Frontotemporal neurocognitive disorder";"G31.09, F02.80, F02.81";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
880;"mild Frontotemporal neurocognitive disorder";"G31.84_Frontotemporal";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
882;"major neurocognitive disorder with Lewy bodies";"G31.83, F02.81,F02.80";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
894;"mild neurocognitive disorder with Lewy bodies";"G31.84_Lewy bodies";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
898;"major Vascular neurocognitive disorder";"F01.50, F01.51";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
905;"mild Vascular neurocognitive disorder";"G31.84_Vascular";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
907;"major neurocognitive disorder due to traumatic brain injury";"S06.2X9S,F02.80,F02.81";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
915;"mild neurocognitive disorder due to traumatic brain injury";"G31.84_traumatic brain injury";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
917;"major neurocognitive disorder due to HIV infection";"B20, F02.80, F02.81";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
922;"mild neurocognitive disorder due to HIV infection";"G31.84_HIV infection";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
924;"major neurocognitive disorder due to Prion disease";"A81.9, F02.80,F02.81";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
929;"mild neurocognitive disorder due to Prion disease";"G31.84_Prion";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
931;"major neurocognitive disorder due to Parkinson's disease";"G20, F02.80,F02.81";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
934;"mild neurocognitive disorder due to Parkinson's disease";"G31.84_Parkinson";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
936;"major neurocognitive disorder due to Huntington's disease";"G10, F02.80, F02.81";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
939;"mild neurocognitive disorder due to Huntington's disease";"G31.84_Huntington";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
941;"major neurocognitive disorder due to another medical condition";"(other medical condition), F02.80, F02.81";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
945;"mild neurocognitive disorder due to another medical condition";"G31.84_other medical condition";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
947;"major neurocognitive disorder due to multiple etiologies";"(etiological medical conditions),F02.81, F02.80";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
951;"mild neurocognitive disorder due to multiple etiologies";"G31.84_etiological medical conditions";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
953;"unspecified neurocognitive disorder";"R41.9";17;"Neurocognitive Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm17"
987;"Substance/Medication-Induced Psychotic Disorder with use (Alcohol mild disorder)";"F10.159";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
989;"Substance/Medication-Induced Psychotic Disorder with use (Alcohol moderate/severe disorder)";"F10.259";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
991;"Substance/Medication-Induced Psychotic Disorder without use (Alcohol)";"F10.959";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
993;"Substance/Medication-Induced Psychotic Disorder with use (Cannabis mild disorder)";"F12.159";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
995;"Substance/Medication-Induced Psychotic Disorder with use (Cannabis moderate/severe disorder)";"F12.259";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
997;"Substance/Medication-Induced Psychotic Disorder without use (Cannabis)";"F12.959";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
999;"Substance/Medication-Induced Psychotic Disorder with use (Sedative,hypnotic, or anxiolytic mild disorder)";"F13.159";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1001;"Substance/Medication-Induced Psychotic Disorder with use (Sedative,hypnotic, or anxiolytic moderate/severe disorder)";"F13.259";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1003;"Substance/Medication-Induced Psychotic Disorder without use (Sedative,hypnotic, or anxiolytic)";"F13.959";2;"Schizophrenia Spectrum and Other Psychotic Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm02"
1130;"Unspecified Elimination Disorder with Fecal Symptoms";"R15.9_Unspecified";11;"Elimination Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm11"
1134;"Pica (in adults)";"F58.89_Pica";10;"Feeding and Eating Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm10"
1137;"Avoidant/Restrictive Food Intake Disorder";"F50.89_Avoidant/RestrictiveFoodIntake";10;"Feeding and Eating Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm10"
1138;"Other Specified Feeding or Eating Disorder";"F50.89_OtherFeeding/EatingDisorder";10;"Feeding and Eating Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm10"
1141;"Psychological Factors Affecting Other Medical Conditions";"F54";9;"Somatic Symptom and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm09"
1150;"Factitious Disorder";"F68.10";9;"Somatic Symptom and Related Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm09"
1156;"Bulimia nervosa";"F50.2";10;"Feeding and Eating Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm10"
1165;"Binge-Eating Disorder";"F50.81";10;"Feeding and Eating Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm10"
1192;"Unspecified Feeding or Eating Disorder";"F50.9";10;"Feeding and Eating Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm10"
1195;"Rumination Disorder";"F98.21";10;"Feeding and Eating Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm10"
1201;"Pica (in children)";"F98.3";10;"Feeding and Eating Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm10"
1209;"Anorexia Nervosa (restricting type)";"F50.01";10;"Feeding and Eating Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm10"
1210;"Anorexia Nervosa (binge-eating/purging type)";"F50.02";10;"Feeding and Eating Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm10"
1219;"Enuresis";"F98.0";11;"Elimination Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm11"
1224;"Encopresis";"F98.1";11;"Elimination Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm11"
1230;"Other Specified Elimination Disorder with Urinary Symptoms";"N39.498";11;"Elimination Disorders";"https://dsm.psychiatryonline.org/doi/10.1176/appi.books.9780890425596.dsm11"
